DOLocationID,PULocationID,RatecodeID,VendorID,congestion_surcharge,extra,fare_amount,improvement_surcharge,mta_tax,passenger_count,payment_type,store_and_fwd_flag,tip_amount,tolls_amount,total_amount,tpep_dropoff_datetime,tpep_pickup_datetime,trip_distance,tpep_pickup_datetime_IST,tpep_dropoff_datetime_IST,TravelTime
102,142,1,2,2.5,0.5,29.5,0.3,0.5,1,1,N,8.32,0.0,41.62,2021-01-01 01:17:09,2021-01-01 00:41:02,8.35,2021-01-01 13:11:02,2021-01-01 13:47:09,2167
137,164,1,2,2.5,0.5,10.5,0.3,0.5,2,1,N,2.0,0.0,16.3,2021-01-01 00:40:29,2021-01-01 00:28:44,2.19,2021-01-01 12:58:44,2021-01-01 13:10:29,705
249,114,1,1,2.5,3.0,6.0,0.3,0.5,2,1,N,2.9,0.0,12.7,2021-01-01 00:51:56,2021-01-01 00:46:03,.80,2021-01-01 13:16:03,2021-01-01 13:21:56,353
48,24,1,2,2.5,0.5,12.0,0.3,0.5,1,2,N,0.0,0.0,15.8,2021-01-01 00:25:51,2021-01-01 00:13:18,2.71,2021-01-01 12:43:18,2021-01-01 12:55:51,753
163,142,1,1,2.5,3.0,6.0,0.3,0.5,4,2,N,0.0,0.0,9.8,2021-01-01 00:56:19,2021-01-01 00:50:53,1.1,2021-01-01 13:20:53,2021-01-01 13:26:19,326
88,107,1,2,2.5,0.5,13.5,0.3,0.5,1,1,N,3.46,0.0,20.76,2021-01-01 01:03:27,2021-01-01 00:54:12,4.11,2021-01-01 13:24:12,2021-01-01 13:33:27,555
140,140,1,2,2.5,0.5,4.0,0.3,0.5,5,2,N,0.0,0.0,7.8,2021-01-01 00:35:44,2021-01-01 00:33:54,.53,2021-01-01 13:03:54,2021-01-01 13:05:44,110
116,234,1,1,2.5,3.0,26.0,0.3,0.5,2,2,N,0.0,0.0,29.8,2021-01-01 00:49:23,2021-01-01 00:28:03,8.4,2021-01-01 12:58:03,2021-01-01 13:19:23,1280
7,50,1,2,2.5,0.5,19.5,0.3,0.5,1,2,N,0.0,0.0,23.3,2021-01-01 01:00:14,2021-01-01 00:39:52,5.86,2021-01-01 13:09:52,2021-01-01 13:30:14,1222
43,162,1,2,2.5,0.5,10.5,0.3,0.5,2,2,N,0.0,0.0,14.3,2021-01-01 00:47:51,2021-01-01 00:39:13,3.12,2021-01-01 13:09:13,2021-01-01 13:17:51,518
229,142,1,1,2.5,3.0,16.5,0.3,0.5,2,1,N,6.05,0.0,26.35,2021-01-01 00:54:17,2021-01-01 00:33:30,3.8,2021-01-01 13:03:30,2021-01-01 13:24:17,1247
141,263,1,2,2.5,0.5,5.5,0.3,0.5,1,1,N,1.86,0.0,11.16,2021-01-01 01:00:09,2021-01-01 00:56:22,1.17,2021-01-01 13:26:22,2021-01-01 13:30:09,227
263,97,1,2,2.5,0.5,22.0,0.3,0.5,1,1,N,7.74,0.0,33.54,2021-01-01 01:01:46,2021-01-01 00:40:06,7.25,2021-01-01 13:10:06,2021-01-01 13:31:46,1300
142,263,1,2,2.5,0.5,10.5,0.3,0.5,1,2,N,0.0,0.0,14.3,2021-01-01 00:32:11,2021-01-01 00:20:13,2.62,2021-01-01 12:50:13,2021-01-01 13:02:11,718
79,211,1,2,2.5,0.5,8.5,0.3,0.5,1,1,N,3.08,0.0,15.38,2021-01-01 00:33:16,2021-01-01 00:23:31,1.71,2021-01-01 12:53:31,2021-01-01 13:03:16,585
61,7,1,1,0.0,0.5,45.5,0.3,0.5,2,2,N,0.0,0.0,46.8,2021-01-01 01:17:07,2021-01-01 00:40:27,15.4,2021-01-01 13:10:27,2021-01-01 13:47:07,2200
236,142,1,2,2.5,0.5,8.0,0.3,0.5,1,1,N,2.95,0.0,14.75,2021-01-01 00:23:06,2021-01-01 00:15:41,1.71,2021-01-01 12:45:41,2021-01-01 12:53:06,445
107,161,1,2,2.5,0.5,7.5,0.3,0.5,3,2,N,0.0,0.0,11.3,2021-01-01 00:23:37,2021-01-01 00:15:31,1.65,2021-01-01 12:45:31,2021-01-01 12:53:37,486
238,234,1,2,2.5,0.5,17.0,0.3,0.5,1,1,N,4.16,0.0,24.96,2021-01-01 01:03:52,2021-01-01 00:45:46,4.85,2021-01-01 13:15:46,2021-01-01 13:33:52,1086
229,262,1,2,2.5,0.5,7.0,0.3,0.5,5,2,N,0.0,0.0,10.8,2021-01-01 00:51:44,2021-01-01 00:45:32,1.45,2021-01-01 13:15:32,2021-01-01 13:21:44,372
158,143,1,2,2.5,0.5,15.5,0.3,0.5,1,1,N,4.7,0.0,24.0,2021-01-01 00:54:48,2021-01-01 00:36:40,3.85,2021-01-01 13:06:40,2021-01-01 13:24:48,1088
246,68,1,1,2.5,3.0,3.0,0.3,0.5,1,1,N,1.0,0.0,7.8,2021-01-01 00:50:04,2021-01-01 00:49:10,.20,2021-01-01 13:19:10,2021-01-01 13:20:04,54
43,140,1,2,2.5,0.5,8.5,0.3,0.5,1,1,N,2.46,0.0,14.76,2021-01-01 00:46:08,2021-01-01 00:37:24,1.91,2021-01-01 13:07:24,2021-01-01 13:16:08,524
263,263,1,2,2.5,0.5,3.5,0.3,0.5,1,1,N,1.31,0.0,8.61,2021-01-01 00:44:07,2021-01-01 00:42:45,.46,2021-01-01 13:12:45,2021-01-01 13:14:07,82
151,231,1,2,2.5,0.5,24.0,0.3,0.5,1,1,N,5.56,0.0,33.36,2021-01-01 01:10:30,2021-01-01 00:48:28,7.12,2021-01-01 13:18:28,2021-01-01 13:40:30,1322
264,264,1,2,2.5,0.5,11.0,0.3,0.5,5,1,N,4.44,0.0,19.24,2021-01-01 00:33:05,2021-01-01 00:21:54,3,2021-01-01 12:51:54,2021-01-01 13:03:05,671
116,142,1,1,2.5,3.0,17.0,0.3,0.5,1,2,N,0.0,0.0,20.8,2021-01-01 00:44:55,2021-01-01 00:32:01,5.2,2021-01-01 13:02:01,2021-01-01 13:14:55,774
137,230,1,1,2.5,3.0,12.0,0.3,0.5,2,1,Y,3.15,0.0,18.95,2021-01-01 00:56:18,2021-01-01 00:41:07,2.5,2021-01-01 13:11:07,2021-01-01 13:26:18,911
148,249,1,2,2.5,0.5,7.0,0.3,0.5,2,1,N,2.16,0.0,12.96,2021-01-01 00:49:12,2021-01-01 00:42:13,1.2,2021-01-01 13:12:13,2021-01-01 13:19:12,419
143,43,1,1,2.5,3.0,7.0,0.3,0.5,3,4,N,0.0,0.0,10.8,2021-01-01 00:42:43,2021-01-01 00:36:34,1.2,2021-01-01 13:06:34,2021-01-01 13:12:43,369
142,237,1,2,2.5,0.5,8.0,0.3,0.5,2,1,N,1.0,0.0,12.8,2021-01-01 00:57:02,2021-01-01 00:49:03,1.68,2021-01-01 13:19:03,2021-01-01 13:27:02,479
229,229,1,2,2.5,0.5,7.0,0.3,0.5,1,2,N,0.0,0.0,10.8,2021-01-01 00:44:07,2021-01-01 00:34:36,.27,2021-01-01 13:04:36,2021-01-01 13:14:07,571
47,78,1,2,0.0,0.5,8.5,0.3,0.5,1,2,N,0.0,0.0,9.8,2021-01-01 00:59:08,2021-01-01 00:50:16,1.53,2021-01-01 13:20:16,2021-01-01 13:29:08,532
203,79,1,1,2.5,3.0,54.5,0.3,0.5,1,2,Y,0.0,0.0,58.3,2021-01-01 01:01:30,2021-01-01 00:30:03,19.9,2021-01-01 13:00:03,2021-01-01 13:31:30,1887
263,142,1,2,2.5,0.5,11.5,0.3,0.5,1,2,N,0.0,0.0,15.3,2021-01-01 00:13:59,2021-01-01 00:02:00,2.52,2021-01-01 12:32:00,2021-01-01 12:43:59,719
113,163,1,2,2.5,0.5,12.5,0.3,0.5,3,2,N,0.0,0.0,16.3,2021-01-01 00:22:25,2021-01-01 00:09:13,3.01,2021-01-01 12:39:13,2021-01-01 12:52:25,792
238,236,1,2,2.5,0.5,6.0,0.3,0.5,3,1,N,1.96,0.0,11.76,2021-01-01 00:22:14,2021-01-01 00:17:52,1.29,2021-01-01 12:47:52,2021-01-01 12:52:14,262
33,137,1,1,2.5,3.0,18.0,0.3,0.5,2,1,N,6.5,0.0,28.3,2021-01-01 00:26:56,2021-01-01 00:13:46,6.1,2021-01-01 12:43:46,2021-01-01 12:56:56,790
24,48,1,2,2.5,0.5,11.0,0.3,0.5,1,1,N,1.48,0.0,16.28,2021-01-01 00:51:43,2021-01-01 00:41:11,2.9,2021-01-01 13:11:11,2021-01-01 13:21:43,632
137,249,1,1,2.5,3.0,9.0,0.3,0.5,0,3,N,0.0,0.0,12.8,2021-01-01 00:25:36,2021-01-01 00:16:27,2.2,2021-01-01 12:46:27,2021-01-01 12:55:36,549
