DOLocationID,PULocationID,RatecodeID,VendorID,congestion_surcharge,extra,fare_amount,improvement_surcharge,mta_tax,passenger_count,payment_type,store_and_fwd_flag,tip_amount,tolls_amount,total_amount,tpep_dropoff_datetime,tpep_pickup_datetime,trip_distance,tpep_pickup_datetime_IST,tpep_dropoff_datetime_IST,TravelTime
4,238,1,1,2.5,3.0,17.5,0.3,0.5,1,1,N,2.0,0.0,23.3,2021-01-01 00:37:30,2021-01-01 00:24:14,5.6,2021-01-01 12:54:14,2021-01-01 13:07:30,796
68,48,1,1,2.5,3.0,6.0,0.3,0.5,1,2,N,0.0,0.0,9.8,2021-01-01 00:44:00,2021-01-01 00:37:20,1,2021-01-01 13:07:20,2021-01-01 13:14:00,400
229,233,1,2,2.5,0.5,3.0,0.3,0.5,1,2,N,0.0,0.0,6.8,2021-01-01 00:42:57,2021-01-01 00:42:02,.32,2021-01-01 13:12:02,2021-01-01 13:12:57,55
170,143,1,2,2.5,0.5,11.0,0.3,0.5,1,2,N,0.0,0.0,14.8,2021-01-01 00:57:59,2021-01-01 00:45:46,2.79,2021-01-01 13:15:46,2021-01-01 13:27:59,733
236,237,1,1,2.5,3.0,5.0,0.3,0.5,1,1,N,0.75,0.0,9.55,2021-01-01 00:47:08,2021-01-01 00:43:00,.80,2021-01-01 13:13:00,2021-01-01 13:17:08,248
41,151,1,2,0.0,0.5,8.0,0.3,0.5,1,1,N,1.86,0.0,11.16,2021-01-01 00:32:56,2021-01-01 00:25:06,1.59,2021-01-01 12:55:06,2021-01-01 13:02:56,470
68,234,1,2,2.5,0.5,5.0,0.3,0.5,1,1,N,0.0,0.0,8.8,2021-01-01 00:31:41,2021-01-01 00:27:40,.60,2021-01-01 12:57:40,2021-01-01 13:01:41,241
233,249,1,2,2.5,0.5,10.5,0.3,0.5,1,1,N,2.86,0.0,17.16,2021-01-01 01:07:07,2021-01-01 00:56:49,2.76,2021-01-01 13:26:49,2021-01-01 13:37:07,618
137,230,1,1,2.5,3.0,11.5,0.3,0.5,1,1,N,3.05,0.0,18.35,2021-01-01 00:41:01,2021-01-01 00:28:01,2.8,2021-01-01 12:58:01,2021-01-01 13:11:01,780
166,166,1,2,2.5,0.5,10.5,0.3,0.5,1,2,N,0.0,0.0,14.3,2021-01-01 00:23:33,2021-01-01 00:10:30,1.91,2021-01-01 12:40:30,2021-01-01 12:53:33,783
166,239,1,2,2.5,0.5,8.0,0.3,0.5,1,1,N,2.95,0.0,14.75,2021-01-01 00:21:22,2021-01-01 00:14:03,1.53,2021-01-01 12:44:03,2021-01-01 12:51:22,439
186,230,1,2,2.5,0.5,7.5,0.3,0.5,1,2,N,0.0,0.0,11.3,2021-01-01 01:03:52,2021-01-01 00:55:07,1.43,2021-01-01 13:25:07,2021-01-01 13:33:52,525
97,107,1,2,2.5,0.5,15.0,0.3,0.5,1,1,N,3.38,0.0,22.18,2021-01-01 00:38:44,2021-01-01 00:23:05,3.85,2021-01-01 12:53:05,2021-01-01 13:08:44,939
130,264,1,2,0.0,0.5,24.0,0.3,0.5,1,1,N,0.0,0.0,25.3,2021-01-01 00:34:40,2021-01-01 00:19:29,8.02,2021-01-01 12:49:29,2021-01-01 13:04:40,911
36,113,1,2,2.5,0.5,19.0,0.3,0.5,4,2,N,0.0,0.0,22.8,2021-01-01 01:01:33,2021-01-01 00:41:46,5.08,2021-01-01 13:11:46,2021-01-01 13:31:33,1187
75,164,1,2,2.5,0.5,13.0,0.3,0.5,1,2,N,0.0,0.0,16.8,2021-01-01 00:45:39,2021-01-01 00:31:44,3.74,2021-01-01 13:01:44,2021-01-01 13:15:39,835
238,264,1,1,2.5,3.0,6.5,0.3,0.5,1,1,N,2.0,0.0,12.3,2021-01-01 00:42:58,2021-01-01 00:37:06,1.4,2021-01-01 13:07:06,2021-01-01 13:12:58,352
107,142,1,1,2.5,3.0,12.5,0.3,0.5,1,1,N,4.0,0.0,20.3,2021-01-01 00:56:34,2021-01-01 00:42:13,3.2,2021-01-01 13:12:13,2021-01-01 13:26:34,861
166,238,1,2,2.5,0.5,6.5,0.3,0.5,1,1,"",2.06,0.0,12.36,2021-01-01 00:52:53,2021-01-01 00:47:56,1.17,2021-01-01 13:17:56,2021-01-01 13:22:53,297
164,161,1,2,2.5,0.5,9.0,0.3,0.5,1,2,N,0.0,0.0,12.8,2021-01-01 00:48:52,2021-01-01 00:36:54,1.2,2021-01-01 13:06:54,2021-01-01 13:18:52,718
239,263,1,2,2.5,0.5,8.0,0.3,0.5,2,1,N,2.95,0.0,14.75,2021-01-01 00:29:31,2021-01-01 00:20:35,1.7,2021-01-01 12:50:35,2021-01-01 12:59:31,536
229,163,1,2,2.5,0.5,5.5,0.3,0.5,1,1,N,1.86,0.0,11.16,2021-01-01 00:59:26,2021-01-01 00:54:50,.94,2021-01-01 13:24:50,2021-01-01 13:29:26,276
90,148,1,2,2.5,0.5,9.5,0.3,0.5,2,1,N,2.39,0.0,15.69,2021-01-01 00:42:49,2021-01-01 00:34:08,2.47,2021-01-01 13:04:08,2021-01-01 13:12:49,521
82,230,1,2,2.5,0.5,24.5,0.3,0.5,1,2,N,0.0,0.0,28.3,2021-01-01 01:15:13,2021-01-01 00:45:18,6.71,2021-01-01 13:15:18,2021-01-01 13:45:13,1795
75,142,1,1,2.5,3.0,9.5,0.3,0.5,3,1,N,2.5,0.0,15.8,2021-01-01 00:40:59,2021-01-01 00:32:58,2.5,2021-01-01 13:02:58,2021-01-01 13:10:59,481
7,48,1,1,2.5,3.0,19.0,0.3,0.5,3,2,N,0.0,0.0,22.8,2021-01-01 01:17:04,2021-01-01 00:56:20,5.4,2021-01-01 13:26:20,2021-01-01 13:47:04,1244
233,13,1,2,2.5,0.5,20.0,0.3,0.5,1,2,N,0.0,0.0,23.8,2021-01-01 00:28:58,2021-01-01 00:16:13,6.45,2021-01-01 12:46:13,2021-01-01 12:58:58,765
238,238,1,2,2.5,0.5,3.5,0.3,0.5,3,2,N,0.0,0.0,7.3,2021-01-01 00:25:46,2021-01-01 00:23:49,.51,2021-01-01 12:53:49,2021-01-01 12:55:46,117
195,48,1,2,2.5,0.5,23.0,0.3,0.5,1,1,N,5.36,0.0,32.16,2021-01-01 01:22:59,2021-01-01 00:59:24,7.35,2021-01-01 13:29:24,2021-01-01 13:52:59,1415
24,246,1,1,2.5,3.0,14.0,0.3,0.5,2,1,N,3.55,0.0,21.35,2021-01-01 00:46:17,2021-01-01 00:33:01,4,2021-01-01 13:03:01,2021-01-01 13:16:17,796
211,43,1,1,2.5,3.0,21.0,0.3,0.5,1,1,N,7.4,0.0,32.2,2021-01-01 00:44:31,2021-01-01 00:22:56,6.3,2021-01-01 12:52:56,2021-01-01 13:14:31,1295
142,238,1,2,2.5,0.5,6.5,0.3,0.5,2,1,N,1.54,0.0,11.84,2021-01-01 01:02:03,2021-01-01 00:56:30,1.16,2021-01-01 13:26:30,2021-01-01 13:32:03,333
236,237,1,2,2.5,0.5,5.0,0.3,0.5,2,1,N,1.76,0.0,10.56,2021-01-01 00:02:51,2020-12-31 23:59:06,.74,2021-01-01 12:29:06,2021-01-01 12:32:51,225
163,237,1,2,2.5,0.5,5.5,0.3,0.5,1,1,N,2.33,0.0,11.63,2021-01-01 00:39:59,2021-01-01 00:35:30,1.02,2021-01-01 13:05:30,2021-01-01 13:09:59,269
262,140,1,2,2.5,0.5,6.5,0.3,0.5,1,2,N,0.0,0.0,10.3,2021-01-01 00:59:17,2021-01-01 00:54:20,1.16,2021-01-01 13:24:20,2021-01-01 13:29:17,297
237,43,1,2,2.5,0.5,4.0,0.3,0.5,3,2,N,0.0,0.0,7.8,2021-01-01 00:10:42,2021-01-01 00:07:52,.59,2021-01-01 12:37:52,2021-01-01 12:40:42,170
130,132,1,2,0.0,0.5,18.5,0.3,0.5,3,2,N,0.0,0.0,19.8,2021-01-01 01:00:38,2021-01-01 00:47:01,6.1,2021-01-01 13:17:01,2021-01-01 13:30:38,817
68,163,1,2,2.5,0.5,9.0,0.3,0.5,4,1,N,0.0,0.0,12.8,2021-01-01 00:58:15,2021-01-01 00:49:14,2.16,2021-01-01 13:19:14,2021-01-01 13:28:15,541
50,142,1,2,2.5,0.5,8.0,0.3,0.5,5,1,N,2.36,0.0,14.16,2021-01-01 00:38:52,2021-01-01 00:31:06,1.7,2021-01-01 13:01:06,2021-01-01 13:08:52,466
35,132,1,1,0.0,0.5,26.0,0.3,0.5,1,2,Y,0.0,0.0,27.3,2021-01-01 01:02:43,2021-01-01 00:43:32,8.5,2021-01-01 13:13:32,2021-01-01 13:32:43,1151
